regulator,edge,regulated
nac,-,pyrB
nac,-,mglB
nac,-,mglA
nac,-,metR
nac,+,metE
nac,-,mcrB
nac,+,map
nac,-,malY
nac,-,malI
nac,-,lysU
nac,+,groS
nac,-,lysR
nac,-,lrp
nac,-,livM
nac,-,livK
nac,+,livH
nac,-,leuO
nac,-,lepB
nac,+,lepA
nac,-,kdsA
nac,-,kbl
nac,+,lysA
nac,-,rcsA
nac,-,mreC
nac,-,narK
nac,-,ptrA
nac,-,pstC
nac,-,ppiB
nac,-,ppc
nac,-,polA
nac,-,pntA
nac,-,pldA
nac,-,pstS
nac,-,phoB
nac,-,nanA
nac,+,pfkB
nac,-,oppC
nac,+,oppA
nac,-,ompT
nac,-,ompR
nac,-,ompF
nac,-,ompA
nac,-,nusB
nac,-,nusA
nac,-,narX
nac,+,osmB
nac,-,wza
nac,+,codA
nac,+,gabD
nac,+,yjaH
nac,-,yijO
nac,-,fdhD
nac,-,fdoG
nac,-,yiiF
nac,-,yiiE
nac,-,yihQ
nac,-,yihO
nac,-,yihL
nac,-,yjbB
nac,-,hemN
nac,-,mobA
nac,-,torA
nac,-,hofC
nac,+,rlmM
nac,+,cmtA
nac,+,cmtB
nac,-,ybbC
nac,-,nfrB
nac,-,rsd
nac,+,yihD
nac,-,phoH
nac,-,yjbQ
nac,+,pdeC
nac,-,prfC
nac,-,yeiE
nac,-,secG
nac,-,napB
nac,-,napC
nac,-,ccmB
nac,-,ccmH
nac,-,lapC
nac,-,yejG
nac,+,yjcB
nac,-,yejB
nac,+,bglX
nac,-,yehE
nac,+,rfbC
nac,-,htrE
nac,-+,nupC
nac,-,yjcO
nac,+,nrfG
nac,+,nrfF
nac,+,yjcF
nac,+,yeiH
nac,+,codB
nac,-,yieP
nac,-,cbrB
nac,-,pabC
nac,+,yigL
nac,+,yigI
nac,-,gcvT
nac,+,marR
nac,+,msrA
nac,-,cynR
nac,+,dadA
nac,-,osmY
nac,-,holE
nac,-,uspA
nac,-,ubiA
nac,-,bglH
nac,-,amiB
nac,+,gspO
nac,-,mdtG
nac,-,waaG
nac,-,lysP
nac,-,ligB
nac,+,gabP
nac,+,ahpC
nac,-,cbrC
nac,-+,gltF
nac,-,ycgB
nac,-,yieH
nac,-,yieE
nac,+,yidQ
nac,-,nudC
nac,+,yicJ
nac,-,yadC
nac,+,yafD
nac,-,yafC
nac,+,ydeE
nac,-,yhcA
nac,-,eamA
nac,-,evgA
nac,-,ygiF
nac,-,greB
nac,-,nadC
nac,+,gadE
nac,+,wrbA
nac,+,ibpA
nac,-,cfa
nac,-,ybfC
nac,-,eptA
nac,+,yegH
nac,-,ygjI
nac,-,yegR
nac,-,yjgN
nac,-,yjhI
nac,-,fhuF
nac,-,feaB
nac,-,nrdG
nac,-,uxaC
nac,+,hcaE
nac,-,ilvN
nac,+,icd
nac,+,hupA
nac,-,htpX
nac,-,htpG
nac,-,hfq
nac,-,hemH
nac,-,hemB
nac,-,gor
nac,-,gltP
nac,+,yjgM
nac,-,yjgH
nac,-,ytfP
nac,-,intD
nac,-,yhcD
nac,+,nanK
nac,-,yhdV
nac,-,gspG
nac,-,gspH
nac,-,yhfL
nac,-,yhfZ
nac,-,yhhZ
nac,-,gltD
nac,+,yrhB
nac,-,yjeH
nac,-,yjeJ
nac,-,blc
nac,-,yjfZ
nac,+,ytfB
nac,-,fklB
nac,+,ytfJ
nac,-,ytfK
nac,+,insK
nac,+,yhcC
nac,-,gltB
nac,-,glpK
nac,-,bglB
nac,+,bfr
nac,-,asnC
nac,-,asnA
nac,-,yegL
nac,-,ispB
nac,-,aceB
nac,+,ackA
nac,-,amn
nac,-,ampD
nac,+,cysQ
nac,-,ansB
nac,-,araE
nac,-,araF
nac,-,aroD
nac,-,aroE
nac,-,aroF
nac,+,bisC
nac,+,cheA
nac,+,moeA
nac,-,cpdB
nac,-,mnmG
nac,-,gdhA
nac,+,gabT
nac,-,fucA
nac,-,fliC
nac,-,fepE
nac,-,dppA
nac,-,mltD
nac,-,gltA
nac,-,dnaA
nac,-,ddlA
nac,+,dcp
nac,-,dcm
nac,-,dapB
nac,-,cysS
nac,-,cysJ
nac,-,cynT
nac,+,cydA
nac,-,dld
nac,+,yhbX
nac,-,acrE
nac,-,ubiT
nac,-,yfjI
nac,-,abpA
nac,-,rnlB
nac,+,ileY
nac,-,glaH
nac,-,ygaV
nac,-,ygaP
nac,-,ygaM
nac,-,ygaZ
nac,-,pphB
nac,-,ispD
nac,-,queD
nac,-,ygcO
nac,-,ygcP
nac,-,ygcS
nac,-,ygcE
nac,-,gudX
nac,-,yfiR
nac,-,queF
nac,-,yfhL
nac,-,csiE
nac,-,yfcO
nac,-,yfbV
nac,+,yfbL
nac,-,yfbK
nac,-,ubiU
nac,-,emrK
nac,-,yfdE
nac,+,yfdV
nac,-,alaC
nac,-,mntH
nac,-,pdxK
nac,+,yfeK
nac,-,yfeS
nac,+,eutS
nac,-,yfcP
nac,+,yfgG
nac,-,yfgH
nac,+,hcaR
nac,-,ygdR
nac,-,pdeF
nac,-,yggP
nac,+,yqeH
nac,+,yqeJ
nac,+,yqeK
nac,-,ygeG
nac,-,xdhA
nac,-,yqeB
nac,-,scpB
nac,-,srsR
nac,+,yghG
nac,+,glcA
nac,-,yghS
nac,-,yghT
nac,-,kduI
nac,-,dkgA
nac,-,katG
nac,-,yhaI
nac,+,ygjH
nac,-,ygiZ
nac,-,yraH
nadR,-,nadB
nadR,-,pncB
nadR,-,nadA
nadR,-,pnuC
nagC,+,fimB
nagC,-,crr
nagC,-,ChbR
nagC,-,CreB
nagC,-,manZ
nagC,-,chbB
nagC,-,chbC
nagC,-,chbA
nagC,-,chbR
nagC,-,chbF
nagC,-,NagC
nagC,-,creD
nagC,-,ydeM
nagC,-,dinI
nagC,-+,glmS
nagC,-,manX
nagC,-,nanC
nagC,-,nanM
nagC,-,chiZ
nagC,-,nanS
nagC,-,manY
nagC,-,nagA
nagC,-,chbG
nagC,-,creB
nagC,-,creA
nagC,-+,glmU
nagC,-,ydeN
nagC,-,ptsI
nagC,-,ptsH
nagC,-,chiQ
nagC,-,creC
nagC,-,ydeP
nagC,-,nagE
nagC,-,umpH
nagC,-,nagB
nagC,-,galP
nagC,-,nagC
nagC,-,chiP
nanR,-,nanA
nanR,-,nanY
nanR,+,fimB
nanR,-,nanX
nanR,-,nanT
nanR,-,nanQ
nanR,-,nanK
nanR,-,nanE
nanR,-,nanS
nanR,-,nanM
nanR,-,nanC
narL,-,napA
narL,-,napG
narL,-,napH
narL,-,ccmE
narL,-,napC
narL,-,napB
narL,-,ccmC
narL,-,ccmB
narL,-,ccmA
narL,-,napF
narL,-,nikA
narL,-,citF
narL,-,nikC
narL,-,ynfE
narL,+,ydeP
narL,+,hcp
narL,+,hcr
narL,-,dpiA
narL,-,dpiB
narL,-,citC
narL,-,citD
narL,-,citE
narL,-,citX
narL,-,citG
narL,-,caiF
narL,-,norW
narL,-,torD
narL,-,ccmD
narL,-,napD
narL,+,nuoN
narL,+,nuoL
narL,+,nuoK
narL,+,nuoJ
narL,+,nuoI
narL,+,nuoH
narL,+,nuoG
narL,+,nuoE
narL,+,nuoC
narL,+,nuoB
narL,+,nuoA
narL,-,nikE
narL,-,nikD
narL,-,nikB
narL,-,ccmG
narL,-,hyaD
narL,-+,nrfG
narL,+,nirB
narL,+,narK
narL,+,narJ
narL,+,narI
narL,+,narH
narL,+,narG
narL,-,hyaF
narL,-,hyaE
narL,-,hyaC
narL,-,hyaB
narL,-,hyaA
narL,-,fumB
narL,-,frdD
narL,+,nirC
narL,-,frdC
narL,-,frdA
narL,-,fdhF
narL,-,dmsC
narL,-,dmsB
narL,-,dmsA
narL,+,cysG
narL,+,moeB
narL,+,moeA
narL,-,aspA
narL,-,adhE
narL,+,cydC
narL,-,dcuB
narL,-,ynfF
narL,-,frdB
narL,-,ccmH
narL,+,nirD
narL,-,pflB
narL,-+,nrfF
narL,-+,nrfE
narL,-+,nrfD
narL,-+,nrfC
narL,-+,nrfB
narL,-,torC
narL,-,torA
narL,-,hybG
narL,-,hybF
narL,-,hybE
narL,-,hybD
narL,-,hybC
narL,-,hybB
narL,+,ogt
narL,-,hybA
narL,+,nuoF
narL,+,nuoM
narL,-,nikR
narL,+,cydD
narL,-,ubiA
narL,-,ubiC
narL,-,focA
narL,+,fdnI
narL,+,fdnH
narL,+,fdnG
narL,-,dcuA
narL,-,ompW
narL,+,poxB
narL,-+,nrfA
narL,-,ynfG
narL,-,ccmF
narL,-,dmsD
narL,-,NikR
narL,-,DpiA
narL,-,CaiF
narL,-,DcuR
narL,+,narS
narL,-,dcuS
narL,-,dcuR
narL,-,hybO
narL,+,ytfE
narL,+,yeaR
narL,-,norV
narL,-,ydhU
narL,-,ydhX
narL,-,ydhW
narL,-,ydhT
narL,-,ydhY
narL,+,yoaG
narL,-,ydhV
narL,-,ynfH
narP,-+,ccmH
narP,-+,napC
narP,-+,ccmA
narP,-+,ccmB
narP,-+,ccmC
narP,-+,ccmE
narP,-+,ccmF
narP,-+,ccmG
narP,+,nrfA
narP,+,nrfF
narP,+,nrfE
narP,+,nrfD
narP,+,nrfC
narP,+,nrfB
narP,-+,napB
narP,-,fdnI
narP,-,fdnH
narP,-,fdnG
narP,+,poxB
narP,+,nirD
narP,+,nirC
narP,+,nrfG
narP,-+,napH
narP,+,hcr
narP,-+,napA
narP,-,hyaE
narP,-,hyaD
narP,-,hyaC
narP,-,hyaB
narP,-,hyaA
narP,+,fdhF
narP,+,cysG
narP,+,ytfE
narP,-,norV
narP,+,yeaR
narP,-+,napG
narP,+,yoaG
narP,-,hyaF
narP,-,ydhV
narP,-,ydhW
narP,-,ydhX
narP,-,ydhU
narP,-,ydhT
narP,-+,napF
narP,-+,napD
narP,-+,ccmD
narP,-,ydhY
narP,-,ydeP
narP,+,hcp
narP,+,nirB
narP,-,norW
nemR,-,gloA
nemR,-,NemR
nemR,-,nemR
nemR,-,nemA
nfeR,-,nfeF
nfeR,-,nfeR
nfeR,-,NfeR
nhaR,-,rrfD
nhaR,-,rrfC
nhaR,+,rrfB
nhaR,+,ileV
nhaR,-,ileU
nhaR,-+,ileT
nhaR,+,gltW
nhaR,-,gltV
nhaR,-,gltU
nhaR,-,rrfE
nhaR,+,gltT
nhaR,-,alaU
nhaR,-,rmf
nhaR,+,pgaD
nhaR,-+,alaT
nhaR,-,rsd
nhaR,+,nhaR
nhaR,+,osmC
nhaR,+,NhaR
nhaR,+,nhaA
nhaR,+,alaV
nhaR,+,rrfG
nhaR,-+,rrfA
nhaR,-,rrsD
nhaR,-,rrlE
nhaR,-+,rrsA
nhaR,+,rrfH
nhaR,+,rrsB
nhaR,-,rrsC
nhaR,-,rrsE
nhaR,+,rrsG
nhaR,+,rrsH
nhaR,+,rrlH
nhaR,-,rrfF
nhaR,+,pgaA
nhaR,-,rrlD
nhaR,+,pgaB
nhaR,+,pgaC
nhaR,-+,rrlA
nhaR,+,rrlB
nhaR,-,rrlC
nhaR,-,thrV
nhaR,+,rrlG
nikR,-,nikD
nikR,-,nikC
nikR,-,NikR
nikR,-,nikB
nikR,-,nikR
nikR,-,nikE
nikR,-,nikA
nimR,-,nimR
nimR,-,NimR
nimR,-,nimT
norR,-,NorR
norR,+,norW
norR,+,norV
norR,-,norR
nrdR,-,nrdG
nrdR,-,nrdD
nrdR,-,nrdA
nrdR,-,nrdI
nrdR,-,nrdH
nrdR,-,nrdE
nrdR,-,nrdF
nrdR,-,yfaE
nrdR,-,nrdB
nsrR,-,sodB
nsrR,-,feaB
nsrR,-,bdcA
nsrR,-,ytfE
nsrR,-,wecF
nsrR,-,hycI
nsrR,-,tcyJ
nsrR,-,yeaE
nsrR,-,yoaG
nsrR,-,norR
nsrR,-,sufS
nsrR,-,sufD
nsrR,-,sufC
nsrR,-,sufB
nsrR,-,rplT
nsrR,-,bamE
nsrR,-,yeaR
nsrR,-,wecA
nsrR,-,nrfG
nsrR,-,pheT
nsrR,-,aceE
nsrR,-,aceF
nsrR,-,cdd
nsrR,+,moeA
nsrR,+,moeB
nsrR,-,sufE
nsrR,-,fhlA
nsrR,-,ihfA
nsrR,-,hmp
nsrR,-,hycA
nsrR,-,hycB
nsrR,-,hycC
nsrR,-,poxB
nsrR,-,hycD
nsrR,-,hycF
nsrR,-,hycG
nsrR,-,hycH
nsrR,-,hypA
nsrR,-,hypB
nsrR,-,hypC
nsrR,-,hypD
nsrR,-,hypE
nsrR,-,infC
nsrR,-,lrp
nsrR,-,ndh
nsrR,-,pheS
nsrR,-,hycE
nsrR,-,mepH
nsrR,-,thrS
nsrR,-,rffC
nsrR,-,NorR
nsrR,-,hcr
nsrR,-,tsgA
nsrR,-,FhlA
nsrR,-,Lrp
nsrR,-,FliZ
nsrR,-,wecE
nsrR,-,fliZ
nsrR,-,rffH
nsrR,-,rffG
nsrR,-,waaH
nsrR,-,pheM
nsrR,-,pgpC
nsrR,-,ygbA
nsrR,-,ydbD
nsrR,-,wecC
nsrR,-,feaR
nsrR,-,fliA
nsrR,-,tadA
nsrR,-,sufA
nsrR,-,wecB
nsrR,-,hcp
nsrR,-,grxD
nsrR,-,dsdC
nsrR,-,rybB
nsrR,-,mhpT
nsrR,-,wzzE
nsrR,-,FeaR
nsrR,-,rpmI
nsrR,-,wzyE
nsrR,-,wzxE
nsrR,-,dkgB
nsrR,-,DsdC
nsrR,-,nrfF
nsrR,-,nrfE
nsrR,-,nrfA
nsrR,-,tehA
nsrR,-,rffM
nsrR,-,tehB
nsrR,-,nrfB
nsrR,-,nrfC
nsrR,-,nrfD
ohsC,-,shoB
ompR,-,copA
ompR,+,csgE
ompR,+,csgF
ompR,+,feoB
ompR,+,acrR
ompR,+,ompX
ompR,+,rhtA
ompR,-,galP
ompR,+,narU
ompR,+,sstT
ompR,+,feoC
ompR,+,micF
ompR,+,csgG
ompR,-,speFL
ompR,+,gmhA
ompR,+,omrA
ompR,-,pgaA
ompR,-,pgaB
ompR,-,alx
ompR,+,queE
ompR,+,znuA
ompR,-,pgaC
ompR,-,yobB
ompR,-,pgaD
ompR,+,dtpA
ompR,+,csgD
ompR,-,csgI
ompR,-,ecnB
ompR,+,fadE
ompR,+,omrB
ompR,-,exoX
ompR,-,htpX
ompR,+,PdhR
ompR,-,lpp
ompR,-,malE
ompR,+,tsgA
ompR,+,pdhR
ompR,+,tolC
ompR,+,narV
ompR,+,rob
ompR,-,sra
ompR,-,flhD
ompR,+,narW
ompR,+,narY
ompR,+,narZ
ompR,+,feoA
ompR,-,nmpC
ompR,-,nuoN
ompR,-,CadC
ompR,-,bolA
ompR,+,ompC
ompR,-,BolA
ompR,-,cadA
ompR,-,cadB
ompR,-,cadC
ompR,+,AcrR
ompR,-,fadL
ompR,+,CsgD
ompR,-,speF
ompR,-,potE
ompR,-+,ompF
ompR,-,flhC
ompR,+,Rob
omrA,-,csgE
omrA,-,CsgD
omrA,-,dgcM
omrA,-,csgD
omrA,-,csgF
omrA,-,OmpR
omrA,-,flgM
omrA,-,ompT
omrA,-,ompR
omrA,-,flhD
omrA,-,flhC
omrA,-,cirA
omrA,-,csgG
omrA,-,fepA
omrB,-,OmpR
omrB,-,CsgD
omrB,-,fepA
omrB,-,flhC
omrB,-,flhD
omrB,-,ompR
omrB,-,ompT
omrB,-,flgM
omrB,-,csgG
omrB,-,csgF
omrB,-,csgE
omrB,-,csgD
omrB,-,dgcM
omrB,-,cirA
oxyR,+,Fur
oxyR,+,MetR
oxyR,-,OxyR
oxyR,+,oxyS
oxyR,+,znuA
oxyR,+,dsbG
oxyR,+,hcp
oxyR,+,hcr
oxyR,-,ybjN
oxyR,-,isrC
oxyR,+,fur
oxyR,+,gor
oxyR,+,grxA
oxyR,+,hemH
oxyR,+,katG
oxyR,+,metE
oxyR,+,metR
oxyR,-,oxyR
oxyR,+,poxB
oxyR,-,rimK
oxyR,-,uxuA
oxyR,+,xthA
oxyR,-,nfsA
oxyR,+,sufA
oxyR,+,uof
oxyR,+,ahpF
oxyR,-,ychF
oxyR,+,dps
oxyR,+,trxC
oxyR,+,hemF
oxyR,+,ccp
oxyR,+,znuB
oxyR,-,gntP
oxyR,-,ybjC
oxyR,-,uxuB
oxyR,+,sufE
oxyR,+,sufS
oxyR,+,ahpC
oxyR,+,sufC
oxyR,+,zinT
oxyR,+,znuC
oxyR,+,yjjZ
oxyR,+,sufB
oxyR,+,mntH
oxyR,+,sufD
oxyR,-,fhuF
oxyR,-+,elaB
oxyR,-,flu
oxyS,-,flhC
oxyS,-,mepS
oxyS,-,flhD
oxyS,-,FhlA
oxyS,-,nusG
oxyS,-,rpoS
oxyS,-,fhlA
paaX,-,paaB
paaX,-,paaC
paaX,-,paaD
paaX,-,PaaX
paaX,-,paaY
paaX,-,paaX
paaX,-,paaF
paaX,-,paaA
paaX,-,paaK
paaX,-,paaI
paaX,-,paaH
paaX,-,paaG
paaX,-,paaZ
paaX,-,paaE
paaX,-,paaJ
pdeL,-,fliH
pdeL,-,fliK
pdeL,-,fliJ
pdeL,-,fliI
pdeL,-,fliG
pdeL,-,fliF
pdeL,+,pdeL
pdeL,-,wecA
pdeL,+,yghJ
pdeL,+,PdeL
pdhR,-,glcD
pdhR,-,glcE
pdhR,-,MraZ
pdhR,-,glcG
pdhR,-,glcA
pdhR,+,fumD
pdhR,+,ybcW
pdhR,+,ybcV
pdhR,-,hha
pdhR,-,lpd
pdhR,-,mraY
pdhR,-,murC
pdhR,-,murD
pdhR,-,murE
pdhR,-,murF
pdhR,-,murG
pdhR,-,ndh
pdhR,+,ppsA
pdhR,-,mraZ
pdhR,-,rsmH
pdhR,-,ftsL
pdhR,-,pdhR
pdhR,+,ppsR
pdhR,-,grcA
pdhR,-,lldP
pdhR,-,tomB
pdhR,-,glcB
pdhR,+,acpP
pdhR,-,ftsO
pdhR,-,glcF
pdhR,+,fadH
pdhR,+,fadE
pdhR,+,gmhA
pdhR,-,PdhR
pdhR,+,fadM
pdhR,+,fecE
pdhR,+,fecD
pdhR,+,fecA
pdhR,-,ftsA
pdhR,-,ftsI
pdhR,-,ftsQ
pdhR,-,ftsW
pdhR,-,ftsZ
pdhR,-,hemL
pdhR,+,fadL
pdhR,+,fecC
pdhR,-,lpxC
pdhR,-,cyoE
pdhR,-,cyoD
pdhR,-,cyoC
pdhR,-,cyoB
pdhR,-,cyoA
pdhR,-,aceF
pdhR,-,aceE
pdhR,-,ddlB
pdhR,+,fecB
pepA,-,carA
pepA,-,carB
pepA,-,pepA
pepA,-,PepA
pgrR,-,mppA
pgrR,-,ycjY
pgrR,-,mpaA
pgrR,-,ycjG
pgrR,-,ycjX
pgrR,-,TyrR
pgrR,-,ymjD
pgrR,-,ymjC
pgrR,-,ycjF
pgrR,-,tyrR
phoB,+,ytfK
phoB,+,yegH
phoB,+,msrQ
phoB,+,msrP
phoB,+,CusR
phoB,+,GadX
phoB,+,YdfH
phoB,-,FeaR
phoB,+,hiuH
phoB,+,ArgP
phoB,-,PrpR
phoB,-,Cra
phoB,+,GadW
phoB,+,PhoB
phoB,+,yoaI
phoB,+,gadW
phoB,+,asr
phoB,+,phoE
phoB,+,phoQ
phoB,+,phoR
phoB,+,pstS
phoB,+,phoU
phoB,+,pstA
phoB,+,pstB
phoB,+,phoB
phoB,+,pstC
phoB,-+,ugpA
phoB,-+,ugpB
phoB,-+,ugpC
phoB,-+,ugpE
phoB,-,sbcD
phoB,+,psiE
phoB,+,waaH
phoB,-,sbcC
phoB,+,phoA
phoB,+,phnP
phoB,+,phnO
phoB,-,agp
phoB,+,amn
phoB,-,eda
phoB,-,cra
phoB,+,argP
phoB,+,ompF
phoB,+,phnC
phoB,+,phnD
phoB,+,phnF
phoB,+,phnG
phoB,+,phnH
phoB,+,phnI
phoB,+,phnJ
phoB,+,phnK
phoB,+,phnL
phoB,+,phnM
phoB,+,phnN
phoB,+,phnE1
phoB,+,psiF
phoB,-+,ugpQ
phoB,+,tktB
phoB,-,prpR
phoB,+,yibT
phoB,+,phoH
phoB,-,pitB
phoB,+,mipA
phoB,+,cusC
phoB,+,cusF
phoB,+,cusB
phoB,-,feaR
phoB,+,cusS
phoB,+,rspR
phoB,+,cusR
phoB,+,gadX
phoB,+,rcdB
phoB,+,cusA
phoB,+,adiC
phoP,+,mgrR
phoP,+,queE
phoP,+,yrbL
phoP,+,rutG
phoP,+,mgtL
phoP,+,gadF
phoP,+,mgtS
phoP,+,borD
phoP,+,ybjG
phoP,+,rutF
phoP,-,clpS
phoP,-,dcuD
phoP,-+,slyB
phoP,+,rstA
phoP,+,ryjB
phoP,+,rutE
phoP,+,rutD
phoP,+,rutC
phoP,+,rutB
phoP,+,rutA
phoP,+,RstA
phoP,-+,PhoP
phoP,+,CysB
phoP,-,YdeO
phoP,+,GadE
phoP,-,TreR
phoP,+,GadW
phoP,+,iraM
phoP,-,ydeO
phoP,-,safA
phoP,-,ydeP
phoP,+,mgrB
phoP,-,rmf
phoP,+,gadE
phoP,+,metB
phoP,+,mgtA
phoP,+,cysB
phoP,+,fadL
phoP,+,glgA
phoP,+,glgB
phoP,+,glgC
phoP,+,glgP
phoP,+,glgX
phoP,+,hemL
phoP,+,metL
phoP,+,nagA
phoP,+,ompT
phoP,-+,phoP
phoP,+,purD
phoP,+,purH
phoP,-+,phoQ
phoP,+,ygiB
phoP,+,gadW
phoP,-,treR
phoP,+,pagP
phoP,-,rsd
phoP,-,acrB
phoP,+,tolC
phoP,-,argD
phoP,+,hdeD
phoP,-,acrA
phoP,+,hdeB
phoP,+,hdeA
phoP,+,malS
phoP,+,rstB
phoP,+,ygiC
phoP,+,yhiD
plaR,-,yiaL
plaR,-,eda
plaR,-,yiaK
plaR,-,plaR
plaR,-,glpT
plaR,-,glpA
plaR,-,yiaO
plaR,-,yiaN
plaR,-,sgbH
plaR,-,sgbU
plaR,-,sgbE
plaR,-,PlaR
plaR,-,ygjV
plaR,-,yiaM
plaR,-,lyxK
pnp,-,pnp
prpR,+,prpC
prpR,+,prpE
prpR,+,prpD
prpR,+,prpB
prpR,-,prpR
prpR,-,PrpR
pspF,+,pspG
pspF,+,pspE
pspF,+,pspD
pspF,+,pspC
pspF,+,pspB
pspF,+,pspA
pspF,+,pspH
pspF,-,pspF
pspF,-,PspF
ptrR,-,gadA
ptrR,+,acrB
ptrR,+,acrA
ptrR,-,gadB
ptrR,+,gabD
ptrR,-,puuC
ptrR,-,puuA
ptrR,-,puuE
ptrR,+,yneG
ptrR,+,glsB
ptrR,-,acrR
ptrR,-,puuB
ptrR,+,sad
ptrR,-,AcrR
punR,+,punC
purR,-,purT
purR,-,carB
purR,-,gcvH
purR,-,glnB
purR,-,glyA
purR,-,guaA
purR,-,guaB
purR,-,prs
purR,-,purA
purR,-,purC
purR,-,purD
purR,-,PurR
purR,-,purE
purR,-,purF
purR,-,purH
purR,-,purK
purR,-,carA
purR,-,purM
purR,-,purN
purR,-,purR
purR,-,pyrC
purR,-,pyrD
purR,-,speA
purR,-,speB
purR,-,ubiX
purR,-,purB
purR,-,codA
purR,-,codB
purR,-,hflD
purR,-,gcvT
purR,-,gcvP
purR,-,purL
purR,-,cvpA
putA,-,putP
putA,-,PutA
putA,-,putA
puuR,-,puuP
puuR,-,ymjE
puuR,-,puuE
puuR,-,puuD
puuR,-,puuA
puuR,-,puuR
puuR,-,puuB
puuR,-,puuC
puuR,-,PuuR
pyrR,+,yhjX
qseB,+,QseB
qseB,-,DnaA
qseB,+,fimG
qseB,+,fimI
qseB,-+,FeaR
qseB,+,fimC
qseB,+,fimD
qseB,+,fimR2
qseB,+,qseB
qseB,-+,feaR
qseB,+,qseC
qseB,+,flhD
qseB,+,flhC
qseB,+,fimH
qseB,-,dnaA
qseB,+,fimA
qseB,+,fimF
racR,-,ydaV
racR,-,ydaT
racR,-,YdaT
racR,-,rzpR
racR,-,ydaW
racR,-,ydaS
racR,-,ydaU
ralA,-,ralR
rbsR,-,RbsR
rbsR,-,rbsZ
rbsR,+,dcd
rbsR,+,udk
rbsR,-,rbsK
rbsR,-,rbsD
rbsR,-,rbsC
rbsR,-,rbsB
rbsR,-,rbsA
rbsR,-,purH
rbsR,-,purD
rbsR,+,add
rbsR,-,rbsR
rcdA,-,ybjJ
rcdA,+,rcdA
rcdA,+,csgG
rcdA,+,csgF
rcdA,-,sulA
rcdA,+,RcdA
rcdA,+,csgD
rcdA,-,ybjI
rcdA,+,csgE
rcdA,-,yagK
rcdA,+,CsgD
rcdA,+,rsd
rcdA,+,ydeI
rcdA,+,asr
rcdA,+,bluF
rcdA,+,rmf
rclR,+,rclA
rclR,+,rclB
rclR,+,rclC
rcnR,-,rcnB
rcnR,-,rcnA
rcnR,-,RcnR
rcnR,-,rcnR
rcsB,+,lolA
rcsB,+,bdm
rcsB,+,rseA
rcsB,+,YdeO
rcsB,+,rseB
rcsB,+,rseC
rcsB,+,ydeP
rcsB,+,safA
rcsB,+,ydeO
rcsB,+,gadC
rcsB,-,GadX
rcsB,+,gadY
rcsB,+,osmB
rcsB,+,rseD
rcsB,+,ftsA
rcsB,+,rprA
rcsB,+,osmC
rcsB,+,hdeA
rcsB,+,hdeB
rcsB,+,yhiD
rcsB,+,gadB
rcsB,+,hdeD
rcsB,+,ftsZ
rcsB,-,gadX
rcsB,-,gadA
rcsB,+,rarA
rcsB,+,sra
rcsB,+,rpoE
rcsB;gadE,+,cadB
rcsB;gadE,+,yhiM
rcsB;gadE,+,aslB
rcsB;gadE,+,gadX
rcsB;gadE,+,adiC
rcsB;gadE,+,GadX
rcsB;gadE,+,gadA
rcsB;gadE,+,cadA
rcsB;gadE,+,dctR
rcsB;gadE,+,slp
rcsB;rcsA,-,flhD
rcsB;rcsA,-,flhC
rcsB;rcsA,+,wza
rcsB;rcsA,-,csgF
rcsB;rcsA,-,csgE
rcsB;rcsA,-,csgD
rcsB;rcsA,+,wcaB
rcsB;rcsA,+,wzb
rcsB;rcsA,+,yjbF
rcsB;rcsA,-,CsgD
rcsB;rcsA,-,csgG
rcsB;rcsA,+,wcaA
rcsB;rcsA,+,yjbH
rcsB;rcsA,+,rcsA
rcsB;rcsA,+,yjbE
rcsB;rcsA,+,yjbG
rcsB;rcsA,+,wzc
relB,-,RelB
relB,-,relE
relB,-,relB
relB,-,hokD
relB;relE,-,relB
relB;relE,-,hokD
relB;relE,-,RelB
relB;relE,-,relE
rhaR,+,rhaR
rhaR,+,RhaS
rhaR,+,RhaR
rhaR,+,rhaS
rhaS,+,RhaR
rhaS,+,rhaB
rhaS,+,rhaA
rhaS,+,RhaS
rhaS,+,rhaT
rhaS,+,rhaS
rhaS,+,rhaR
rhaS,+,rhaD
rne,-,rne
rob,+,acrB
rob,-,actP
rob,-,yjcH
rob,+,marB
rob,+,mdtD
rob,+,yacH
rob,+,chaC
rob,-,fadD
rob,+,acrA
rob,-,elaB
rob,-,yhbO
rob,-,acs
rob,-,astC
rob,+,ydcL
rob,+,ybjN
rob,+,ybiT
rob,+,mdaB
rob,+,ldtB
rob,+,acrZ
rob,+,nfsB
rob,+,micF
rob,+,ybjC
rob,+,yhbW
rob,+,marR
rob,-,yiaG
rob,+,inaA
rob,-,Rob
rob,+,MarA
rob,+,marA
rob,+,aldA
rob,+,aslB
rob,+,dapD
rob,-,fadA
rob,-,fadB
rob,-,fadL
rob,+,fumC
rob,+,map
rob,+,narG
rob,+,nfo
rob,+,MarR
rob,+,acnA
rob,+,glgS
rob,+,mltF
rob,+,glnD
rob,-,rob
rob,+,rimK
rob,+,sodA
rob,+,tolC
rob,+,ygiB
rob,+,ygiC
rob,+,zwf
rob,+,nfsA
rplA,-,rplK
rplA,-,rplL
rplA,-,rpoB
rplA,-,rplJ
rplA,-,rpoC
rplA,-,rplA
rplD,-,tnaA
rplM,-,rplM
rplM,-,rpsI
